Date	SPX Index	RACE IM Equity	RACE US Equity	F US Equity	AAPL US Equity	NOKIA FH Equity	EURUSD Curncy
44729	3674.84	167.3	176.03	11.23	131.56	4.408	1.0499
44733	3764.79	174.95	184.43	11.46	135.87	4.536	1.0533
44734	3759.89	174	183.75	11.48	135.35	4.4745	1.0566
44735	3795.73	176.1	185.61	11.56	138.27	4.45	1.0523
44736	3911.74	179.7	191.94	12.01	141.66	4.45	1.0553
44739	3900.11	177.7	186.46	12.04	141.66	4.594	1.0584
44740	3821.55	178.85	185.07	11.81	137.44	4.61	1.0519
44741	3818.83	175.4	184.8	11.52	139.23	4.5365	1.0442
44742	3785.38	175.2	183.48	11.13	136.72	4.4395	1.0484
44743	3825.33	177.65	187.94	11.32	138.93	4.4545	1.0414
44747	3831.39	182.2	189.98	11.2	141.56	4.356	1.0266
44748	3845.08	184.15	189.81	11.06	142.92	4.4285	1.0182
44749	3902.62	189	192.57	11.65	146.35	4.5545	1.016
44750	3899.38	190.7	193.63	11.62	147.04	4.6025	1.0185
44753	3854.43	191	190.68	11.29	144.87	4.601	1.004
44754	3818.8	189.75	188.86	11.56	145.86	4.623	1.0037
44755	3801.78	189.35	191.12	11.51	145.49	4.5505	1.0059
44756	3790.38	188.45	188.75	11.39	148.47	4.43	1.0018
44757	3863.16	193.05	193.47	11.88	150.17	4.5425	1.008
44760	3830.85	195.45	195.08	11.96	147.07	4.5425	1.0143
44761	3936.69	196.3	198.98	12.59	151	4.513	1.0227
44762	3959.9	193.4	195.59	12.73	153.04	4.586	1.018
44763	3998.95	197.2	202.04	13	155.35	5.012	1.023
44764	3961.63	197.45	200.43	12.82	154.09	5.013	1.0213
44767	3966.84	198.25	201.61	12.84	152.95	5.027	1.022
44768	3921.05	194.5	195.65	12.54	151.6	5.029	1.0117
44769	4023.61	196.55	200.73	13.19	156.79	5.093	1.02
44770	4072.43	204.2	207.49	14	157.35	5.119	1.0197
44771	4130.29	206.2	211.23	14.69	162.51	5.099	1.022
44774	4118.63	206.9	213.21	15.34	161.51	5.138	1.0262
44775	4091.19	209.1	211.04	15.16	160.01	5.117	1.0166
44776	4155.17	212.2	215.7	15.69	166.13	5.127	1.0166
44777	4151.94	210.4	216	15.37	165.81	5.151	1.0246
44778	4145.19	208.1	211.94	15.3	165.35	5.09	1.0183
44781	4140.06	210.7	213.56	15.78	164.87	5.123	1.0197
44782	4122.47	206.9	210.47	15.19	164.92	5.019	1.0213
44783	4210.24	208.4	215	15.5	169.24	5.047	1.0299
44784	4207.27	209.4	215.27	15.83	168.49	5.07	1.032
44785	4280.15	209	215.81	16.18	172.1	5.06	1.0259
44788	4297.14	209	214.66	16.32	173.19	4.973	1.016
44789	4305.2	208.1	212.16	16.43	173.03	5.069	1.0171
44790	4274.04	206.3	211.38	16.03	174.55	4.9725	1.018
44791	4283.74	208.8	212.37	16.15	174.15	5.039	1.0087
44792	4228.48	205.3	207.04	15.88	171.52	4.9885	1.0037
44795	4137.99	203	200.56	15.08	167.57	4.953	0.9943
44796	4128.73	203.2	201.9	15.32	167.23	4.9765	0.997
44797	4140.77	205.5	203.6	15.52	167.53	4.9655	0.9967
44798	4199.12	205.8	206.92	15.93	170.03	5.012	0.9975
44799	4057.66	199.85	197.79	15.41	163.62	4.9455	0.9966
44802	4030.61	198.55	198.99	15.57	161.38	4.8045	0.9997
44803	3986.16	196	195.43	15.45	158.91	4.8005	1.0015
44804	3955	193.2	194.66	15.24	157.22	5.012	1.0054
44805	3966.85	191.85	193.85	15.19	157.96	4.979	0.9946
44806	3924.26	196.65	191.18	15.16	155.81	5.06	0.9954
44810	3908.19	191.8	190.35	15.03	154.53	5.002	0.9904
44811	3979.87	194.15	195.27	15.43	155.96	5.002	1.0006
44812	4006.18	194.3	193.71	15.47	154.46	5.01	0.9997
44813	4067.36	195.55	195.8	15.42	157.37	5.07	1.0042
44816	4110.41	199.7	201.97	15.54	163.43	5.104	1.0122
44817	3932.69	195.55	195.52	14.74	153.84	5.062	0.997
44818	3946.01	200.5	199.62	14.66	155.31	4.97	0.9981
44819	3901.35	199.4	196.64	14.89	152.37	4.909	1.0001
44820	3873.33	196.55	196.9	14.72	150.7	4.5885	1.0016
44823	3899.89	196.5	198.44	14.93	154.48	4.589	1.0024
44824	3855.93	193.6	194	13.09	156.9	4.6	0.9971
44825	3789.93	196.25	192.48	13.05	153.72	4.6145	0.9837
44826	3757.99	191.8	189.13	12.77	152.74	4.494	0.9836
44827	3693.23	190.15	186.25	12.31	150.43	4.3725	0.9687
44830	3655.04	194.5	186.43	11.99	150.77	4.379	0.9609
44831	3647.29	196.55	189.19	11.91	151.76	4.4095	0.9594
44832	3719.04	195.2	191.23	12.18	149.84	4.4785	0.9735
44833	3640.47	190.05	186.42	11.47	142.48	4.364	0.9815
44834	3585.62	191.7	185	11.2	138.2	4.4205	0.9802
44837	3678.43	189.75	186.7	11.47	142.45	4.503	0.9826
44838	3790.93	196.4	193.78	12.36	146.1	4.649	0.9986
44839	3783.28	193.2	193.52	12.51	146.4	4.615	0.9884
44840	3744.52	194.4	190.88	12.36	145.43	4.6005	0.9791
44841	3639.66	189.65	185	12.2	140.09	4.526	0.9744
44845	3588.84	190.05	183.15	11.56	138.98	4.5045	0.9708
44846	3577.03	188.95	182.5	11.54	138.34	4.5355	0.9703
44847	3669.91	186.7	183.45	11.77	142.99	4.617	0.9776
44848	3583.07	187.3	180.63	11.67	138.38	4.619	0.9722
44851	3677.95	191.4	188.59	11.83	142.41	4.718	0.9841
44852	3719.98	193.5	191.02	12.03	143.75	4.774	0.9858
44853	3695.16	191.85	187.57	12.13	143.86	4.747	0.9773
44854	3665.78	192.3	186.66	11.77	143.39	4.3855	0.9786
44855	3752.75	190.2	188.37	12.19	147.27	4.3065	0.9862
44858	3797.34	194.05	191.73	12.48	149.45	4.3565	0.9874
44859	3859.11	199.05	196.51	12.83	152.34	4.478	0.9966
44860	3830.6	197.95	197.18	12.82	149.35	4.4885	1.0081
44861	3807.3	197.25	196.29	13	144.8	4.454	0.9964
44862	3901.06	198.9	198.65	13.26	155.74	4.45	0.9965
44865	3871.98	199.5	196.77	13.37	153.34	4.507	0.9882
44866	3856.1	199.1	196.96	13.4	150.65	4.491	0.9877
44867	3759.69	195.95	191.59	13.06	145.03	4.4775	0.9818
44868	3719.89	196.65	192.52	13.26	138.88	4.3605	0.9749
44869	3770.55	201.4	199.2	13.51	138.38	4.3965	0.9957
44872	3806.8	200.5	199.89	13.7	138.92	4.4305	1.002
44873	3828.11	204.3	204.3	13.72	139.5	4.509	1.0074
44874	3748.57	203	201.49	13.31	134.87	4.452	1.0011
44875	3956.37	209.2	212.8	14.18	146.87	4.563	1.0209
44879	3957.25	207.9	212.76	14.06	148.28	4.6065	1.0327
44880	3991.73	208.2	215.44	14.3	150.04	4.672	1.0349
44881	3958.79	205.9	213.94	13.9	148.79	4.5855	1.0395
44882	3946.56	205.9	213.55	13.91	150.72	4.5745	1.0362
44883	3965.34	208.2	216.33	13.99	151.29	4.6965	1.0325
44886	3949.94	210	214.12	13.95	148.01	4.621	1.0242
44887	4003.58	210.4	216.36	14.07	150.18	4.655	1.0304
44888	4027.26	210.5	217.59	14.03	151.07	4.6815	1.0397
44890	4026.12	210	218.14	14.08	148.11	4.6855	1.0395
44893	3963.94	210.3	215.95	13.73	144.22	4.5815	1.034
44894	3957.63	208.5	215.22	13.75	141.17	4.571	1.033
44895	4080.11	211.9	223.05	13.9	148.03	4.653	1.0406
44896	4076.57	216.1	228.08	14.08	148.31	4.79	1.052
44897	4071.7	214.5	226.58	13.86	147.81	4.838	1.0535
44900	3998.84	215.6	223.68	13.38	146.63	4.72	1.0491
44901	3941.26	210.1	221.1	13.28	142.91	4.72	1.0467
44902	3933.92	209.9	220.08	13.1	140.94	4.5955	1.0506
44903	3963.51	209.1	220.33	13.12	142.65	4.646	1.0556
44904	3934.38	209.4	220.72	13.18	142.16	4.6885	1.054
44907	3990.56	210.4	222.53	13.46	144.49	4.6495	1.0537
44908	4019.65	212.1	225.49	13.57	145.47	4.7285	1.0633
44909	3995.32	212	225.18	13.48	143.21	4.7075	1.0682
44910	3895.75	209.2	222.4	13.03	136.5	4.5375	1.0628
44911	3852.36	206.5	218.11	12.12	134.51	4.36	1.0586
44914	3817.66	204.9	216.13	11.69	132.37	4.368	1.0607
44915	3821.62	201.4	214.09	11.47	132.3	4.3375	1.0624
44916	3878.44	202.6	213.9	11.78	135.45	4.382	1.0605
44917	3822.39	200.2	212.56	11.31	132.23	4.35	1.0596
44918	3844.82	198.7	211.01	11.36	131.86	4.3635	1.0617
44922	3829.25	199.05	212	11.2	130.03	4.3795	1.064
44923	3783.22	199.15	210.25	10.95	126.04	4.336	1.0612
44924	3849.28	203	216.59	11.54	129.61	4.391	1.0661
44925	3839.5	200.2	214.22	11.63	129.93	4.327	1.0705
44929	3824.14	203.8	215.37	11.68	125.07	4.4265	1.0548
44930	3852.97	206.1	219.67	12.01	126.36	4.495	1.0604
44931	3808.1	205.9	216.08	12.25	125.02	4.4875	1.0522
44932	3895.08	208.9	224.08	12.58	129.62	4.4875	1.0644
44935	3892.09	216	228.77	12.69	130.15	4.6085	1.073
44936	3919.25	213.5	231.95	12.84	130.73	4.5575	1.0733
44937	3969.61	216.9	233.71	13.22	133.49	4.6	1.0757
44938	3983.17	216.7	235.84	13.43	133.41	4.636	1.0853
44939	3999.09	217.6	235.92	12.72	134.76	4.6495	1.083
44943	3990.97	221.3	237.86	12.67	135.94	4.5	1.0788
44944	3928.86	222.7	239.71	12.41	135.21	4.477	1.0794
44945	3898.85	219.4	237.99	12.18	135.27	4.3835	1.0833
44946	3972.61	222.6	242.38	12.4	137.87	4.222	1.0856
44949	4019.81	224.1	243.64	12.8	141.11	4.2895	1.0872
44950	4016.95	223.4	244.04	12.74	142.53	4.236	1.0887
44951	4016.22	224.6	245.58	12.79	141.86	4.2125	1.0916
44952	4060.43	227.5	247.77	12.92	143.96	4.3805	1.0892
44953	4070.56	232.7	253.72	13.27	145.93	4.3925	1.0868
44956	4017.77	232.4	251.25	12.89	143	4.4045	1.0851
44957	4076.6	228.9	251.31	13.51	144.29	4.3515	1.0863
44958	4119.21	230	253.32	13.79	145.43	4.3645	1.099
44959	4179.76	246.8	265.48	14.32	150.82	4.4755	1.091
44960	4136.48	242	260.04	13.23	154.5	4.4425	1.0795
44963	4111.08	243.8	261.31	13.14	151.73	4.376	1.0726
44964	4164	245.8	266.91	13.45	154.65	4.3515	1.0726
44965	4117.86	247.3	266.56	13.42	151.92	4.3605	1.0712
44966	4081.5	250.2	266.31	13.49	150.87	4.3635	1.074
44967	4090.46	242.6	259.68	12.73	151.01	4.3465	1.0678
44970	4137.29	246.1	263.44	13.09	153.85	4.3495	1.0723
44971	4136.13	245.7	265.61	12.97	153.2	4.3635	1.0738
44972	4147.6	248.9	267.23	12.93	155.33	4.4055	1.0689
44973	4090.41	250.6	265.88	12.91	153.71	4.449	1.0674
44974	4079.09	249	266.88	12.89	152.55	4.4575	1.0695
44978	3997.34	246.1	262.8	12.2	148.48	4.412	1.0648
44979	3991.05	245.5	260.6	12.21	148.91	4.409	1.0605
44980	4012.32	247	262.15	12.07	149.4	4.408	1.0596
44981	3970.04	244.8	259.11	11.88	146.71	4.3515	1.0548
44984	3982.24	246.9	261.36	12.06	147.92	4.45	1.0609
44985	3970.15	245.3	260.37	12.07	147.41	4.3795	1.0576
44986	3951.39	246.1	262.72	12.32	145.31	4.356	1.0668
44987	3981.35	248.5	264.58	12.55	145.91	4.3755	1.0597
44988	4045.64	256.4	271.45	13.08	151.03	4.5785	1.0635
44991	4048.42	255.7	270.36	12.98	153.83	4.55	1.0681
44992	3986.37	255	268.67	12.83	151.6	4.5245	1.0549
44993	3992.01	254.9	269.66	12.98	152.87	4.5225	1.0545
44994	3918.32	252.9	264.68	12.45	150.59	4.578	1.0581
44995	3861.59	248.4	261.23	12.1	148.5	4.496	1.0643
44998	3855.76	242.3	260.06	12.03	150.47	4.384	1.0731
44999	3919.29	245	262.9	11.93	152.59	4.3965	1.0733
45000	3891.93	240.8	256.29	11.71	152.99	4.2445	1.0577
45001	3960.28	248	264.36	11.82	155.85	4.291	1.061
45002	3916.64	242	259.2	11.3	155	4.252	1.067
45005	3951.57	243.9	262.48	11.18	157.4	4.29	1.0721
45006	4002.87	246.9	266.64	11.72	159.28	4.3515	1.0768
45007	3936.97	248	265.17	11.48	157.83	4.344	1.0856
45008	3948.72	247.7	266.12	11.42	158.93	4.3295	1.0831
45009	3970.99	243.9	265.37	11.51	160.25	4.3105	1.076
45012	3977.53	247	266.17	11.52	158.28	4.3745	1.0798
45013	3971.27	246	266.31	11.6	157.65	4.3285	1.0845
45014	4027.81	247.7	268.87	12.05	160.77	4.3975	1.0844
45015	4050.83	246.4	268.9	12.29	162.36	4.471	1.0905
45016	4109.31	249.3	270.94	12.6	164.9	4.5155	1.0839
45019	4124.51	247.8	270.94	12.68	166.17	4.492	1.0899
45020	4100.6	248.3	270.83	12.72	165.63	4.4895	1.0953
45021	4090.38	248.9	270.55	12.43	163.76	4.512	1.0904
45022	4105.02	248.9	271.94	12.33	164.66	4.499	1.0922
45026	4109.11	248.9	272.99	12.72	162.03	4.499	1.0859
45027	4108.94	251.8	274.22	12.87	160.8	4.532	1.0912
45028	4091.95	252.1	276.63	12.67	160.1	4.501	1.0992
45029	4146.22	255.2	282.94	12.46	165.56	4.49	1.1046
45030	4137.64	259.6	285.53	12.52	165.21	4.5215	1.0992
45033	4151.32	255.5	281.04	12.68	165.23	4.478	1.0926
45034	4154.87	255.3	280.6	12.73	166.47	4.345	1.0972
45035	4154.52	254.5	278.63	12.22	167.63	4.2705	1.0955
45036	4129.79	251.7	276	11.87	166.65	3.9005	1.097
45037	4133.52	252.1	278.03	11.81	165.02	3.8595	1.0986
45040	4137.04	254.5	280.19	12.16	165.33	3.8695	1.1046
45041	4071.63	254.3	277.21	11.77	163.77	3.7935	1.0973
45042	4055.99	251.6	275.41	11.54	163.76	3.8275	1.1041
45043	4135.35	251.3	278.24	11.61	168.41	3.802	1.1028
45044	4169.48	252.3	278.64	11.88	169.68	3.842	1.1019
45047	4167.87	252.3	279.14	12.06	169.59	3.842	1.0976
45048	4119.58	249.3	275.78	11.8	168.54	3.7545	1.0999
45049	4090.75	253.1	277.64	11.79	167.45	3.7365	1.1062
45050	4061.22	265	291.79	11.56	165.79	3.695	1.1012
45051	4136.25	269.5	296.81	11.99	173.57	3.7625	1.1019
45054	4138.12	268.9	296.97	12.02	173.5	3.773	1.1004
45055	4119.17	269.9	294.19	11.86	171.77	3.7605	1.0962
45056	4137.64	268	292.18	11.89	173.555	3.756	1.0982
45057	4130.62	269.4	293.61	11.87	173.75	3.7275	1.0916
45058	4124.08	272.4	296.27	11.67	172.57	3.7625	1.0849
45061	4136.28	270.3	293	11.64	172.07	3.786	1.0874
45062	4109.9	270.8	292.6	11.25	172.07	3.7285	1.0862
45063	4158.77	270.3	293.33	11.5	172.69	3.728	1.084
45064	4198.05	273.6	295.16	11.64	175.05	3.728	1.077
45065	4191.98	275.9	298.24	11.65	175.16	3.813	1.0805
45068	4192.63	278.8	301.53	11.63	174.2	3.807	1.0813
45069	4145.58	269.5	289.9	11.73	171.56	3.813	1.077
45070	4115.24	265.5	286.96	11.33	171.84	3.727	1.075
45071	4151.28	266.8	286.6	11.38	172.99	3.7325	1.0725
45072	4205.45	271.7	290.76	12.09	175.43	3.8115	1.0723
45076	4205.52	270.3	287.36	12.59	177.3	3.8125	1.0735
45077	4179.83	266.6	286.67	12	177.25	3.795	1.0689
45078	4221.02	271.3	293.09	12.11	180.09	3.82	1.0762
45079	4282.37	279.1	298.6	12.39	180.95	3.835	1.0708
45082	4273.79	278.2	296.43	12.59	179.58	3.834	1.0713
45083	4283.85	278.2	297.12	12.93	179.21	3.7815	1.0693
45084	4267.52	276.2	294.53	13.59	177.82	3.8	1.0699
45085	4293.93	276.6	298.24	13.58	180.57	3.754	1.0782
45086	4298.86	276.4	297.8	13.74	180.96	3.7805	1.0749
45089	4338.93	280	300.58	13.78	183.79	3.7975	1.0757
45090	4369.01	279.5	300.11	14.13	183.31	3.8505	1.0793
45091	4372.59	281.3	302.79	14.2	183.95	3.89	1.083
45092	4425.84	280.6	306.11	14.45	186.01	3.904	1.0945
45093	4409.59	281.3	308.02	14.42	184.92	3.941	1.0937
45097	4388.71	280.3	306.16	14.22	185.01	3.8805	1.0918
45098	4365.69	281	308.3	14.02	183.96	3.7915	1.0986
45099	4381.89	280.1	307.29	14.19	187	3.75	1.0956
45100	4348.33	282.6	307.52	14.02	186.68	3.75	1.0894
45103	4328.82	281.6	306.49	14.11	185.27	3.738	1.0906
45104	4378.41	283.9	314.09	14.41	188.06	3.7665	1.0961
45105	4376.86	291.3	317.96	14.79	189.25	3.851	1.0913
45106	4396.44	296	320.67	14.95	189.59	3.843	1.0865
45107	4450.38	299.5	325.21	15.13	193.97	3.8355	1.0909
45110	4455.59	296.3	325.87	15.24	192.46	3.9245	1.0912
45112	4446.82	295.8	320.01	15.35	191.33	3.8765	1.0854
45113	4411.59	287.5	313.53	14.98	191.81	3.831	1.0889
45114	4398.95	288.2	314.49	14.98	190.68	3.823	1.0967
45117	4409.53	289.5	318.29	15.07	188.61	3.821	1.1001
45118	4439.26	290.1	318.39	15.23	188.08	3.845	1.1009
45119	4472.16	289.6	322.68	15.22	189.77	3.876	1.1129
45120	4510.04	288.8	323.36	15.19	190.54	3.9085	1.1226
45121	4505.42	292.9	328.78	14.98	190.69	3.541	1.1228
45124	4522.79	292.1	328.71	14.09	193.99	3.4515	1.1236
45125	4554.98	289	326.32	14.17	193.73	3.507	1.1229
45126	4565.72	288.2	321.09	14.1	195.1	3.5265	1.1201
45127	4534.87	286	318.66	14.03	193.13	3.553	1.113
45128	4536.34	286.7	318.01	13.93	191.94	3.5825	1.1124
45131	4554.64	287	317.16	13.96	192.75	3.586	1.1064
45132	4567.46	287.1	316.11	13.58	193.62	3.5935	1.1055
45133	4566.75	286.1	317.35	13.67	194.5	3.584	1.1086
45134	4537.41	291.8	317.27	13.73	193.22	3.586	1.0979
45135	4582.23	292.2	321.82	13.26	195.83	3.5935	1.1016
45138	4588.96	291.4	320.39	13.21	196.45	3.578	1.0997
45139	4576.73	289.9	317.62	13.42	195.605	3.5715	1.0984
45140	4513.39	289	313.56	13.04	192.58	3.5725	1.0938
45141	4501.89	288.1	314.16	13.1	191.17	3.5395	1.0949
45142	4478.03	285.4	311.45	12.89	181.99	3.5605	1.1006
45145	4518.44	281.9	312.24	12.94	178.85	3.541	1.1002
45146	4499.38	282.6	310.98	12.88	179.8	3.5335	1.0956
45147	4467.71	282.7	311.61	12.73	178.19	3.5635	1.0974
45148	4468.83	288.5	314.76	12.16	177.97	3.606	1.0981
45149	4464.05	285.2	311.19	12.14	177.79	3.539	1.0949
45152	4489.72	288.1	315.57	12.2	179.46	3.5515	1.0906
45153	4437.86	288.1	315.74	11.98	177.45	3.49	1.0905
45154	4404.33	289.3	313.34	11.81	176.57	3.47	1.0879
45155	4370.36	284.2	306.02	11.83	174	3.496	1.0872
45156	4369.71	279.6	305.75	11.96	174.49	3.5035	1.0873
45159	4399.77	285.9	311.97	11.97	175.84	3.5	1.0896
45160	4387.55	287.3	310.56	11.87	177.23	3.5425	1.0846
45161	4436.01	287.2	312.79	11.96	181.12	3.5385	1.0863
45162	4376.31	285.7	307.53	11.75	176.38	3.5135	1.081
45163	4405.71	286.8	311.26	11.91	178.61	3.4965	1.0796
45166	4433.31	289	313.31	11.9	180.19	3.5515	1.0819
45167	4497.63	293.1	320.59	12.05	184.12	3.652	1.088
45168	4514.87	294.2	320.29	12.03	187.65	3.655	1.0923
45169	4507.66	293	317.74	12.13	187.87	3.687	1.0843
45170	4515.77	284.2	308.32	12.14	189.46	3.712	1.078
45174	4496.83	285.2	305.17	12.09	189.7	3.7505	1.0722
45175	4465.48	280.8	302.51	12.07	182.91	3.7695	1.0727
45176	4451.14	278.8	298.79	11.96	177.56	3.7845	1.0696
45177	4457.49	279.3	297.19	12.3	178.18	3.759	1.07
45180	4487.46	280.4	302.68	12.22	179.36	3.764	1.075
45181	4461.9	279.3	298.12	12.45	176.3	3.75	1.0754
45182	4467.44	278.2	299.05	12.64	174.21	3.7135	1.073
45183	4505.1	282	302.67	12.62	175.74	3.746	1.0643
45184	4450.32	284	300.96	12.61	175.01	3.6775	1.0657
45187	4453.53	279.8	299.68	12.34	177.97	3.6795	1.0692
45188	4443.95	281.5	299.11	12.56	179.07	3.7155	1.0679
45189	4402.2	287.2	302.91	12.36	175.49	3.7215	1.0661
45190	4330	273.8	291.57	12.2	173.93	3.6315	1.0661
45191	4320.06	273	288.25	12.43	174.79	3.653	1.0653
45194	4337.44	272.7	288.11	12.58	176.08	3.5885	1.0593
45195	4273.53	271.1	285.74	12.43	171.96	3.543	1.0572
45196	4274.51	272.7	287.61	12.39	170.43	3.503	1.0503
45197	4299.7	278.3	294.44	12.56	170.69	3.498	1.0566
45198	4288.05	279.7	295.54	12.42	171.21	3.568	1.0573
45201	4288.39	282.8	296.59	12.31	173.75	3.509	1.0477
45202	4229.45	281.2	294.55	12.07	172.4	3.535	1.0467
45203	4263.75	283.2	299.59	11.99	173.66	3.4555	1.0504
45204	4258.19	282.8	299.95	11.9	174.91	3.3645	1.055
45205	4308.5	286.2	305.4	12	177.49	3.3805	1.0586
45209	4358.24	291.3	305.21	12.2	178.39	3.44	1.0605
45210	4376.95	291.6	309.82	12.25	179.8	3.4475	1.062
45211	4349.61	295	309.07	12	180.71	3.426	1.0528
45212	4327.78	297.2	312.02	11.81	178.85	3.38	1.051
45215	4373.63	298.4	315.04	11.93	178.72	3.4215	1.056
45216	4373.2	293.6	309.57	12.04	177.15	3.327	1.0577
45217	4314.6	288.7	303.49	11.75	175.84	3.26	1.0536
45218	4278	285.1	301.39	11.53	175.46	3.05	1.0582
45219	4224.16	284.4	301.7	11.64	172.88	3.025	1.0594
45222	4217.04	286.1	303.36	11.48	173	3.015	1.067
45223	4247.68	284.9	300.9	11.39	173.44	3.025	1.059
45224	4186.77	284.5	299.31	11.54	171.1	3.05	1.0566
45225	4137.23	283	297.11	11.35	166.89	3.051	1.0563
45226	4117.37	282.6	298.24	9.96	168.22	3.1005	1.0565
45229	4166.82	281.8	299.39	9.77	170.29	3.079	1.0615
45230	4193.8	285.5	301.64	9.75	170.77	3.14	1.0575
45231	4237.86	287.2	304.98	9.91	173.97	3.095	1.057
45232	4317.78	303.3	323.42	10.14	177.57	3.152	1.0622
45233	4358.34	308.7	331.41	10.56	176.65	3.211	1.0731
45236	4365.98	311.9	333.5	10.31	179.23	3.222	1.0718
45237	4378.38	310.9	333.37	10.17	181.82	3.2275	1.07
45238	4382.78	314.3	337.22	10.05	182.89	3.256	1.0709
45239	4347.35	316	335.89	9.7	182.41	3.263	1.0668
45240	4415.24	314.7	339.56	9.86	186.4	3.241	1.0686
45243	4411.55	321	341.28	9.82	184.8	3.2645	1.0698
45244	4495.7	324	353.75	10.4	187.44	3.318	1.0879
45245	4502.88	325.4	351.68	10.47	188.01	3.334	1.0848
45246	4508.24	325.3	354.01	10.16	189.71	3.2495	1.0852
45247	4514.02	329.6	359.34	10.27	189.69	3.2705	1.0915
45250	4547.38	332	364.32	10.34	191.45	3.2695	1.094
45251	4538.19	330.1	361.09	10.19	190.64	3.2385	1.0911
45252	4556.62	335.3	364.25	10.26	191.31	3.2545	1.0888
45254	4559.34	336	367.44	10.4	189.97	3.253	1.0939
45257	4550.43	337.1	369.66	10.34	189.79	3.24	1.0954
45258	4554.89	336.4	368.27	10.37	190.4	3.2305	1.0993
45259	4550.58	335.4	366.42	10.59	189.37	3.247	1.0969
45260	4567.8	330.6	358.96	10.26	189.95	3.218	1.0888
45261	4594.63	328.8	356.99	10.58	191.24	3.2065	1.0884
45264	4569.78	326.9	353.64	10.7	189.43	2.998	1.0836
45265	4567.18	335.3	362.24	10.6	193.42	2.82	1.0797
45266	4549.34	337.1	361.68	10.69	192.32	2.82	1.0764
45267	4585.59	337	363.75	10.82	194.27	2.879	1.0794
45268	4604.37	340.7	366.75	11.01	195.71	2.985	1.0763
45271	4622.44	343.8	371.96	11.07	193.18	2.942	1.0765
45272	4643.7	342.5	371.35	11.16	194.71	3.0105	1.0794
45273	4707.09	339	369.9	11.24	197.96	2.9655	1.0874
45274	4719.55	331.2	363.85	12.08	198.11	3.0875	1.0993
45275	4719.19	327.5	354.5	12.02	197.57	3.01	1.0895
45278	4740.56	316.3	346.91	11.93	195.89	2.9885	1.0924
45279	4768.37	317	348.66	12.02	196.94	3.0395	1.0981
45280	4698.35	314.3	339.07	11.8	194.83	3.0485	1.0942
45281	4746.75	306.6	336.05	12.34	194.68	3.011	1.1011
45282	4754.63	304.9	334.62	12.35	193.6	3.099	1.1014
45286	4774.75	304.9	335.89	12.45	193.05	3.099	1.1042
45287	4781.58	304.4	338.34	12.39	193.15	3.081	1.1105
45288	4783.35	304.4	336.95	12.34	193.58	3.0775	1.1061
45289	4769.83	305.2	338.43	12.19	192.53	3.052	1.1039
45293	4742.83	307.4	337.72	12.16	185.64	3.147	1.0942
45294	4704.81	305.7	333.35	11.71	184.25	3.1165	1.0922
45295	4688.68	306.8	334.42	11.68	181.91	3.1675	1.0945
45296	4697.24	305.6	334.93	11.85	181.18	3.182	1.0943
45299	4763.54	311.1	344.14	11.97	185.56	3.226	1.095
45300	4756.5	313.4	343.09	11.84	185.14	3.2035	1.0931
45301	4783.45	316.9	351.42	11.83	186.19	3.1905	1.0973
45302	4780.24	317.9	350.53	11.71	185.59	3.1915	1.0972
45303	4783.83	319.3	351.3	11.46	185.92	3.224	1.0951
45307	4765.98	319.1	346.74	11.46	183.63	3.236	1.0875
45308	4739.21	316.2	343.29	11.27	182.68	3.182	1.0883
45309	4780.94	319.7	347.1	10.99	188.63	3.1955	1.0876
45310	4839.81	319.5	349.41	11.2	191.56	3.103	1.0898
45313	4850.43	312.4	337.16	11.2	193.89	3.1055	1.0883
45314	4864.6	305.8	333.3	11.37	195.18	3.166	1.0854
45315	4868.55	309.2	335.24	11.03	194.5	3.149	1.0885
45316	4894.16	306.3	335.34	11.34	194.17	3.5025	1.0846
45317	4890.97	313.2	340.17	11.39	192.42	3.5245	1.0853
45320	4927.93	315.9	344.93	11.55	191.73	3.5525	1.0833
45321	4924.97	322.9	349.41	11.78	188.04	3.4155	1.0845
45322	4845.65	323.7	345.92	11.72	184.4	3.322	1.0818
45323	4906.19	353.5	389.45	12.1	186.86	3.3325	1.0872
45324	4958.61	347.5	379.25	12.14	185.85	3.305	1.0788
45327	4942.81	346.2	371.66	11.59	187.68	3.353	1.0743
45328	4954.23	351.4	378.53	12.07	189.3	3.332	1.0755
45329	4995.06	355.5	381.04	12.8	189.41	3.3035	1.0772
45330	4997.91	355	385.15	12.83	188.32	3.3765	1.0778
45331	5026.61	362.4	392.56	12.68	188.85	3.345	1.0784
45334	5021.84	360.4	387.25	12.98	187.15	3.3625	1.0772
45335	4953.17	354	376.84	12.68	185.04	3.2785	1.0709
45336	5000.62	355.5	382.45	12.56	184.15	3.249	1.0727
45337	5029.73	359.6	389.1	12.52	183.86	3.272	1.0772
45338	5005.57	363	389.23	12.3	182.31	3.2895	1.0777
45342	4975.51	362.5	390.45	12.25	181.56	3.24	1.0808
45343	4981.8	368.9	402.27	12.14	182.32	3.249	1.0819
45344	5087.03	380.2	411.85	12.12	184.37	3.2715	1.0823
